 # Columns are: Lambda (Microns) and Flux (Flux * lambda) (W/m^2)
      1.55927E+02      2.33934E-12      4.12055E-15      0.00000E+00     -1.77299E-15      0.00000E+00
      1.64305E+02      2.00076E-12      1.70396E-15      0.00000E+00     -1.44318E-15      0.00000E+00
      1.73132E+02      1.70397E-12      2.00178E-15      0.00000E+00      9.13604E-16      0.00000E+00
      1.82434E+02      1.43267E-12      3.09141E-15      0.00000E+00     -2.15858E-16      0.00000E+00
      1.92236E+02      1.19286E-12      1.16715E-15      0.00000E+00      1.37484E-16      0.00000E+00
      2.02564E+02      1.00216E-12      1.63801E-15      0.00000E+00      3.15757E-16      0.00000E+00
      2.13447E+02      8.34656E-13      1.01314E-15      0.00000E+00     -6.14283E-17      0.00000E+00
      2.24915E+02      6.88233E-13      5.82750E-16      0.00000E+00      2.29895E-16      0.00000E+00
      2.36999E+02      5.69322E-13      6.44562E-16      0.00000E+00     -1.44718E-16      0.00000E+00
      2.49732E+02      4.58117E-13      7.62192E-16      0.00000E+00     -2.47451E-16      0.00000E+00
      2.63149E+02      3.69435E-13      5.03030E-16      0.00000E+00     -4.74803E-17      0.00000E+00
      2.77287E+02      3.02525E-13      4.68038E-16      0.00000E+00     -1.09533E-16      0.00000E+00
      2.92185E+02      2.42812E-13      2.03332E-16      0.00000E+00      2.25291E-17      0.00000E+00
      3.07884E+02      1.97031E-13      1.96132E-16      0.00000E+00     -6.87579E-17      0.00000E+00
      3.24425E+02      1.57944E-13      1.25768E-16      0.00000E+00      1.11714E-17      0.00000E+00
      3.41855E+02      1.24312E-13      6.04546E-17      0.00000E+00     -4.66277E-17      0.00000E+00
      3.60222E+02      9.58764E-14      1.33706E-16      0.00000E+00     -6.80395E-17      0.00000E+00
      3.79576E+02      7.30129E-14      1.40749E-16      0.00000E+00      6.97515E-18      0.00000E+00
      3.99969E+02      5.67011E-14      5.00850E-17      0.00000E+00      3.73083E-17      0.00000E+00
      4.21458E+02      4.55042E-14      5.59274E-17      0.00000E+00      2.00592E-17      0.00000E+00
      4.44102E+02      3.67582E-14      5.29631E-17      0.00000E+00      2.81614E-17      0.00000E+00
      4.67962E+02      2.96857E-14      4.35392E-17      0.00000E+00      8.74515E-19      0.00000E+00
      4.93104E+02      2.43870E-14      1.18063E-17      0.00000E+00      1.12570E-17      0.00000E+00
      5.19597E+02      1.97865E-14      9.23182E-18      0.00000E+00      3.22974E-18      0.00000E+00
      5.47513E+02      1.64516E-14      9.09167E-18      0.00000E+00     -2.87211E-18      0.00000E+00
      5.76929E+02      1.34321E-14      7.25893E-18      0.00000E+00      6.80212E-21      0.00000E+00
      6.07926E+02      1.09863E-14      2.97619E-18      0.00000E+00      1.13999E-19      0.00000E+00
      6.40588E+02      8.98956E-15      4.29578E-18      0.00000E+00     -1.01082E-19      0.00000E+00
      6.75005E+02      7.29938E-15      4.42129E-18      0.00000E+00     -2.86273E-19      0.00000E+00
      7.11271E+02      6.00578E-15      2.42548E-18      0.00000E+00      4.15377E-20      0.00000E+00
      7.49485E+02      4.87271E-15      3.50720E-18      0.00000E+00     -1.39135E-18      0.00000E+00
      7.89752E+02      3.97005E-15      8.85353E-19      0.00000E+00      1.48955E-18      0.00000E+00
      8.32183E+02      3.22562E-15      8.07413E-19      0.00000E+00      2.33058E-19      0.00000E+00
      8.76894E+02      2.62965E-15      5.46991E-19      0.00000E+00     -8.66299E-19      0.00000E+00
      9.24007E+02      2.13722E-15      5.39665E-19      0.00000E+00      4.90505E-20      0.00000E+00
      9.73650E+02      1.73218E-15      6.80341E-19      0.00000E+00     -2.11981E-19      0.00000E+00
      1.02596E+03      1.40921E-15      7.24276E-19      0.00000E+00      1.54282E-19      0.00000E+00
      1.08108E+03      1.13629E-15      1.11501E-19      0.00000E+00     -2.74696E-20      0.00000E+00
      1.13917E+03      9.12793E-16      1.01828E-19      0.00000E+00      7.58641E-20      0.00000E+00
      1.20037E+03      7.38508E-16      8.20738E-20      0.00000E+00     -7.37829E-20      0.00000E+00
      1.26486E+03      5.95036E-16     -7.40190E-21      0.00000E+00      3.24402E-20      0.00000E+00
      1.33282E+03      4.79953E-16      1.56453E-19      0.00000E+00     -3.33177E-21      0.00000E+00
      1.40443E+03      3.83970E-16      3.42478E-20      0.00000E+00     -2.58299E-20      0.00000E+00
      1.47988E+03      3.06218E-16      7.20920E-20      0.00000E+00     -4.25482E-20      0.00000E+00
      1.55939E+03      2.46659E-16      1.96218E-20      0.00000E+00     -2.06210E-20      0.00000E+00
      1.64317E+03      1.97295E-16      6.50681E-20      0.00000E+00     -4.51188E-20      0.00000E+00
      1.73146E+03      1.55244E-16      1.35111E-20      0.00000E+00      1.56442E-21      0.00000E+00
      1.82448E+03      1.24836E-16      8.65659E-21      0.00000E+00     -9.15071E-21      0.00000E+00
      1.92250E+03      1.00085E-16      5.09350E-21      0.00000E+00     -1.32541E-20      0.00000E+00
      2.02580E+03      7.91803E-17      9.26484E-21      0.00000E+00     -2.88326E-21      0.00000E+00
      2.13464E+03      6.23954E-17      7.00749E-21      0.00000E+00      6.65431E-21      0.00000E+00
      2.24932E+03      5.01179E-17      2.32848E-22      0.00000E+00     -5.78593E-21      0.00000E+00
      2.37017E+03      4.01656E-17      2.96130E-21      0.00000E+00      1.09030E-21      0.00000E+00
      2.49751E+03      3.08901E-17      2.03601E-21      0.00000E+00     -2.51966E-21      0.00000E+00
      2.63170E+03      2.43523E-17      4.87934E-22      0.00000E+00     -1.63566E-21      0.00000E+00
      2.77309E+03      1.93768E-17      1.17002E-22      0.00000E+00      9.87536E-22      0.00000E+00
      2.92208E+03      1.55682E-17      2.08154E-22      0.00000E+00     -2.13160E-21      0.00000E+00
      3.07907E+03      1.17509E-17      8.84203E-22      0.00000E+00      3.13345E-22      0.00000E+00
      3.24450E+03      9.47845E-18     -1.19190E-21      0.00000E+00     -1.42120E-21      0.00000E+00
      3.41882E+03      7.45134E-18      1.28689E-22      0.00000E+00     -1.18192E-22      0.00000E+00
      3.60250E+03      5.96616E-18      1.55859E-21      0.00000E+00      2.21498E-22      0.00000E+00
      3.79605E+03      4.39354E-18      9.66574E-24      0.00000E+00      2.56266E-22      0.00000E+00
      4.00000E+03      3.77399E-18      2.36708E-22      0.00000E+00     -2.97127E-22      0.00000E+00
